Kota;Kecamatan;Kelurahan;NamaJalan;NilaiNJOP2025;LuasTanah;JarakPusatKota;RumahSakit;Sekolah;Mall;Polisi;Ibadah;Toll;HargaEstimasi
Jakarta Utara;Penjaringan;Penjaringan;Jl. Penjaringan Timur;45862000.0;135.0;11.3;2.6;1.9;1.9;4.3;0.5;4.2;7680612510.700211
Jakarta Utara;Penjaringan;Penjaringan;Jl. Penjaringan Selatan;45820000.0;168.0;7.5;2.7;0.2;2.7;1.0;1.3;5.5;9781087342.167585
Jakarta Utara;Penjaringan;Penjaringan;Jl. Penjaringan Utara;32387000.0;95.0;5.3;2.3;1.8;3.0;3.0;0.3;7.5;3757163570.894307
Jakarta Utara;Penjaringan;Pluit;Jl. Pluit Utama;56395000.0;218.0;15.0;2.8;0.1;3.2;1.1;0.9;5.1;15623554592.963781
Jakarta Utara;Penjaringan;Pluit;Jl. Pluit Raya;42789000.0;203.0;6.2;0.7;0.2;2.6;1.2;0.5;5.4;11437745415.563906
Jakarta Utara;Penjaringan;Pluit;Jl. Pluit I;47710000.0;196.0;8.5;3.6;1.2;1.2;4.8;0.8;2.3;12130091263.099285
Jakarta Utara;Penjaringan;Pluit;Jl. Pluit II;17006000.0;124.0;10.4;1.8;1.7;1.5;4.3;0.5;1.3;2816372663.164113
Jakarta Utara;Penjaringan;Pluit;Jl. Pluit III;33525000.0;165.0;14.9;2.4;1.9;3.3;3.8;1.2;4.4;6670127770.067281
Jakarta Utara;Penjaringan;Pluit;Jl. Pluit IV;57467000.0;247.0;12.4;3.5;1.8;2.9;3.2;1.4;6.9;16862827764.074175
Jakarta Utara;Penjaringan;Pluit;Jl. Pluit Barat;67688000.0;224.0;11.5;0.5;0.9;0.8;3.4;1.4;3.1;20385045814.562885
Jakarta Utara;Penjaringan;Pluit;Jl. Pluit Timur;48305000.0;138.0;8.4;2.2;0.8;3.3;5.0;0.8;5.7;8173354116.251177
Jakarta Utara;Penjaringan;Pluit;Jl. Pluit Selatan;54729000.0;71.0;14.3;3.9;0.9;3.0;2.5;0.8;4.1;4783057577.201392
Jakarta Utara;Penjaringan;Pluit;Jl. Pluit Utara;47298000.0;229.0;6.4;1.5;0.5;2.5;2.0;0.3;4.0;14021722201.304947
Jakarta Utara;Penjaringan;Pejagalan;Jl. Pejagalan Utama;23528000.0;105.0;9.1;0.6;1.2;2.0;4.4;0.5;3.7;3191889023.5993323
Jakarta Utara;Penjaringan;Pejagalan;Jl. Pejagalan Raya;16714000.0;240.0;6.2;3.1;0.7;1.8;3.8;0.1;7.0;5070931016.300634
Jakarta Utara;Penjaringan;Pejagalan;Jl. Pejagalan I;38314000.0;184.0;10.8;1.8;1.5;1.4;1.0;0.6;4.4;9024505913.544973
Jakarta Utara;Penjaringan;Pejagalan;Jl. Pejagalan II;36258000.0;63.0;14.3;3.1;0.8;0.9;1.2;1.2;1.8;3071863333.1373377
Jakarta Utara;Penjaringan;Pejagalan;Jl. Pejagalan III;37696000.0;222.0;6.5;1.8;1.7;0.6;2.8;0.4;6.2;10909818084.493286
Jakarta Utara;Penjaringan;Pejagalan;Jl. Pejagalan IV;63604000.0;117.0;6.8;3.9;0.9;2.7;0.6;0.9;7.2;9197535770.556797
Jakarta Utara;Penjaringan;Pejagalan;Jl. Pejagalan Barat;35015000.0;129.0;7.0;0.7;0.3;0.7;4.1;1.4;7.5;6023833082.053975
Jakarta Utara;Penjaringan;Pejagalan;Jl. Pejagalan Timur;43112000.0;190.0;12.5;2.6;0.2;3.0;4.9;0.1;2.4;10741024998.431772
Jakarta Utara;Penjaringan;Pejagalan;Jl. Pejagalan Selatan;48284000.0;224.0;11.4;2.2;0.6;1.4;2.0;0.7;3.1;14115508314.087944
Jakarta Utara;Penjaringan;Pejagalan;Jl. Pejagalan Utara;37933000.0;150.0;10.2;1.6;0.7;3.8;4.7;1.3;7.3;6915629496.171263
Jakarta Utara;Penjaringan;Kapuk Muara;Jl. Kapuk Muara Utama;69964000.0;83.0;12.9;2.3;1.9;1.3;4.2;0.6;7.5;7175456159.378161
Jakarta Utara;Penjaringan;Kapuk Muara;Jl. Kapuk Muara Raya;58951000.0;179.0;7.3;1.1;0.8;0.8;3.6;1.2;6.6;13729028893.694353
Jakarta Utara;Penjaringan;Kapuk Muara;Jl. Kapuk Muara I;50354000.0;199.0;6.2;2.2;0.8;1.4;2.6;1.3;7.6;12593492730.965576
Jakarta Utara;Penjaringan;Kapuk Muara;Jl. Kapuk Muara II;62056000.0;92.0;14.8;3.6;1.3;3.9;0.9;0.1;4.5;7074246005.701513
Jakarta Utara;Penjaringan;Kapuk Muara;Jl. Kapuk Muara III;15191000.0;78.0;14.4;2.2;0.1;3.6;3.5;1.1;3.1;1517467069.3158863
Jakarta Utara;Penjaringan;Kapuk Muara;Jl. Kapuk Muara IV;58296000.0;134.0;14.6;0.8;0.6;2.2;1.9;0.9;1.2;10681088757.701572
Jakarta Utara;Penjaringan;Kapuk Muara;Jl. Kapuk Muara Barat;68595000.0;232.0;13.0;3.0;0.1;1.2;4.1;0.9;4.1;20838699036.805298
Jakarta Utara;Penjaringan;Kapuk Muara;Jl. Kapuk Muara Timur;22826000.0;78.0;13.6;2.4;0.1;1.0;3.7;0.9;5.3;2336361180.213391
Jakarta Utara;Penjaringan;Kapuk Muara;Jl. Kapuk Muara Selatan;42042000.0;132.0;14.5;4.0;0.5;1.4;4.4;0.5;1.7;7384224663.908047
Jakarta Utara;Penjaringan;Kapuk Muara;Jl. Kapuk Muara Utara;49978000.0;134.0;10.1;1.8;1.2;1.0;2.8;1.3;7.7;8441296548.467326
Jakarta Utara;Penjaringan;Kamal Muara;Jl. Kamal Muara Utama;16457000.0;123.0;12.4;2.3;1.0;1.8;4.7;1.0;1.8;2632913321.372897
Jakarta Utara;Penjaringan;Kamal Muara;Jl. Kamal Muara Raya;45583000.0;150.0;10.3;3.0;1.4;2.7;1.5;1.3;4.4;8394502452.325268
Jakarta Utara;Penjaringan;Kamal Muara;Jl. Kamal Muara I;18369000.0;206.0;13.8;1.2;0.3;2.9;3.6;1.1;2.5;4924135243.195934
Jakarta Utara;Penjaringan;Kamal Muara;Jl. Kamal Muara II;64898000.0;141.0;12.9;2.4;1.4;2.4;1.6;1.0;3.5;11425016316.92097
Jakarta Utara;Penjaringan;Kamal Muara;Jl. Kamal Muara III;65181000.0;96.0;7.4;3.7;0.5;3.7;2.2;0.8;4.5;7771399432.040357
Jakarta Utara;Penjaringan;Kamal Muara;Jl. Kamal Muara IV;66050000.0;241.0;11.6;2.2;0.9;1.9;1.3;0.4;4.0;20357931639.38449
Jakarta Utara;Penjaringan;Kamal Muara;Jl. Kamal Muara Barat;26892000.0;192.0;6.7;2.4;1.5;1.0;1.2;1.1;2.1;6854997783.584582
Jakarta Utara;Penjaringan;Kamal Muara;Jl. Kamal Muara Timur;67937000.0;118.0;5.7;0.9;1.2;1.7;2.9;0.8;2.8;10495686767.969845
Jakarta Utara;Penjaringan;Kamal Muara;Jl. Kamal Muara Selatan;66827000.0;171.0;7.8;3.6;2.0;2.8;4.3;0.4;6.1;13803477816.952307
Jakarta Utara;Penjaringan;Kamal Muara;Jl. Kamal Muara Utara;42339000.0;70.0;11.3;3.9;0.8;0.6;4.6;0.9;1.6;4031983517.3866854
Jakarta Utara;Cilincing;Cilincing;Jl. Cilincing Utama;23750000.0;219.0;7.9;1.1;0.4;2.5;4.5;0.6;5.0;6653384975.289742
Jakarta Utara;Cilincing;Cilincing;Jl. Cilincing Raya;29357000.0;197.0;5.9;2.6;1.4;1.5;0.6;0.2;2.1;7727015987.78484
Jakarta Utara;Cilincing;Cilincing;Jl. Cilincing I;19079000.0;75.0;7.0;2.6;2.0;0.9;1.8;0.4;1.8;1919405975.877193
Jakarta Utara;Cilincing;Cilincing;Jl. Cilincing II;11393000.0;239.0;5.8;3.7;0.5;3.5;5.0;1.3;3.4;3397895315.8941884
Jakarta Utara;Cilincing;Cilincing;Jl. Cilincing III;16702000.0;130.0;8.1;1.9;0.3;2.6;2.0;0.1;1.5;2956014772.0809627
Jakarta Utara;Cilincing;Cilincing;Jl. Cilincing IV;16752000.0;95.0;7.8;3.6;1.4;2.1;1.5;0.5;3.9;1997735049.0901208
Jakarta Utara;Cilincing;Cilincing;Jl. Cilincing Barat;28619000.0;244.0;11.0;3.3;0.3;2.8;4.7;1.2;6.6;8609205380.697474
Jakarta Utara;Cilincing;Cilincing;Jl. Cilincing Timur;10414000.0;159.0;7.0;1.4;0.6;3.9;3.7;0.7;3.0;2110050151.755383
Jakarta Utara;Cilincing;Cilincing;Jl. Cilincing Selatan;16785000.0;199.0;9.7;3.5;0.2;1.3;4.3;1.1;4.1;4325205560.576133
Jakarta Utara;Cilincing;Cilincing;Jl. Cilincing Utara;14212000.0;146.0;14.4;1.9;0.2;3.5;2.5;1.2;1.4;2762213384.838533
Jakarta Utara;Cilincing;Kalibaru;Jl. Kalibaru Utama;12755000.0;135.0;8.6;2.5;1.1;1.5;4.2;1.5;2.0;2234083640.589062
Jakarta Utara;Cilincing;Kalibaru;Jl. Kalibaru Raya;16001000.0;249.0;6.1;1.3;1.0;0.7;3.4;0.9;6.8;5194104962.105708
Jakarta Utara;Cilincing;Kalibaru;Jl. Kalibaru I;16217000.0;87.0;10.7;2.2;0.3;0.8;1.0;0.9;1.7;1962612944.0463917
Jakarta Utara;Cilincing;Kalibaru;Jl. Kalibaru II;17955000.0;62.0;13.2;0.6;1.1;0.9;3.9;1.1;4.2;1463496973.6513486
Jakarta Utara;Cilincing;Kalibaru;Jl. Kalibaru III;18658000.0;120.0;8.4;1.1;0.4;2.3;2.3;0.5;4.7;2894247324.6753244
Jakarta Utara;Cilincing;Kalibaru;Jl. Kalibaru IV;16961000.0;142.0;11.1;1.0;0.5;0.7;1.6;0.5;7.2;3209208666.781802
Jakarta Utara;Cilincing;Kalibaru;Jl. Kalibaru Barat;27912000.0;229.0;7.1;3.6;1.7;3.3;4.5;0.8;6.4;7649645627.882598
Jakarta Utara;Cilincing;Kalibaru;Jl. Kalibaru Timur;28839000.0;105.0;5.7;2.4;0.5;3.6;1.7;0.5;6.5;3781946529.012429
Jakarta Utara;Cilincing;Kalibaru;Jl. Kalibaru Selatan;29986000.0;250.0;13.0;2.8;1.8;3.5;2.0;0.8;1.2;9707779398.817558
Jakarta Utara;Cilincing;Kalibaru;Jl. Kalibaru Utara;10451000.0;138.0;12.0;3.7;0.9;3.1;1.0;0.1;5.7;1797392944.8450382
Jakarta Utara;Cilincing;Marunda;Jl. Marunda Utama;14379000.0;186.0;7.1;2.9;1.7;0.6;3.1;0.6;7.8;3421476431.9475536
Jakarta Utara;Cilincing;Marunda;Jl. Marunda Raya;20865000.0;249.0;12.5;2.2;1.2;2.3;3.7;0.6;6.5;6375770777.509671
Jakarta Utara;Cilincing;Marunda;Jl. Marunda I;23708000.0;200.0;12.2;2.5;0.9;3.7;3.4;1.2;6.0;5732124850.10446
Jakarta Utara;Cilincing;Marunda;Jl. Marunda II;14903000.0;111.0;11.1;0.5;0.5;2.9;1.9;1.1;3.1;2163482059.1835413
Jakarta Utara;Cilincing;Marunda;Jl. Marunda III;9994000.0;159.0;7.7;3.9;0.5;3.6;3.7;0.4;4.1;1984267509.4204228
Jakarta Utara;Cilincing;Marunda;Jl. Marunda IV;17977000.0;179.0;11.3;2.3;0.8;3.4;1.0;1.4;5.9;3956304394.3256626
Jakarta Utara;Cilincing;Marunda;Jl. Marunda Barat;27971000.0;104.0;11.8;3.8;0.3;0.8;2.7;1.4;7.8;3740313021.576276
Jakarta Utara;Cilincing;Marunda;Jl. Marunda Timur;23579000.0;100.0;9.6;0.6;0.8;1.7;3.7;1.1;5.3;3028989383.161658
Jakarta Utara;Cilincing;Marunda;Jl. Marunda Selatan;27057000.0;209.0;13.9;0.9;0.2;1.6;4.4;0.9;2.8;7547073190.585992
Jakarta Utara;Cilincing;Marunda;Jl. Marunda Utara;14903000.0;201.0;14.6;2.3;1.5;1.0;2.1;1.0;4.4;3815782354.866897
Jakarta Utara;Cilincing;Rorotan;Jl. Rorotan Utama;25650000.0;194.0;9.5;3.6;1.4;3.6;0.5;1.4;2.4;6268952157.92839
Jakarta Utara;Cilincing;Rorotan;Jl. Rorotan Raya;22761000.0;176.0;10.7;1.5;1.9;3.3;1.9;1.4;2.0;5081188885.063667
Jakarta Utara;Cilincing;Rorotan;Jl. Rorotan I;22452000.0;161.0;14.2;4.0;1.4;2.5;3.7;1.5;5.2;4355356264.7023115
Jakarta Utara;Cilincing;Rorotan;Jl. Rorotan II;13349000.0;109.0;14.6;1.5;1.3;3.5;1.7;0.3;6.2;1794674842.7310302
Jakarta Utara;Cilincing;Rorotan;Jl. Rorotan III;21946000.0;239.0;10.8;2.8;1.1;2.5;0.8;1.4;4.9;6502844054.891584
Jakarta Utara;Cilincing;Rorotan;Jl. Rorotan IV;22335000.0;226.0;14.3;3.0;1.1;0.7;1.9;0.9;3.5;6599794755.922764
Jakarta Utara;Cilincing;Rorotan;Jl. Rorotan Barat;23301000.0;196.0;13.2;2.0;0.8;1.1;0.6;1.3;7.2;5851588020.796781
Jakarta Utara;Cilincing;Rorotan;Jl. Rorotan Timur;11088000.0;241.0;8.7;3.5;0.5;2.2;3.6;0.1;4.7;3398617899.9289827
Jakarta Utara;Cilincing;Rorotan;Jl. Rorotan Selatan;27871000.0;97.0;11.8;1.1;0.3;0.9;2.1;1.4;6.3;3558702980.7240868
Jakarta Utara;Cilincing;Rorotan;Jl. Rorotan Utara;9834000.0;75.0;8.5;1.5;0.2;1.4;2.1;1.1;2.2;997256053.351179
Jakarta Utara;Cilincing;Semper Barat;Jl. Semper Barat Utama;11093000.0;250.0;14.5;0.8;1.4;2.4;1.1;0.1;4.5;3568484504.6926813
Jakarta Utara;Cilincing;Semper Barat;Jl. Semper Barat Raya;15443000.0;203.0;11.1;2.4;1.3;1.9;4.4;0.9;6.2;3850025952.2068
Jakarta Utara;Cilincing;Semper Barat;Jl. Semper Barat I;17582000.0;174.0;14.8;1.4;1.5;3.3;4.3;0.5;3.6;3802424581.742246
Jakarta Utara;Cilincing;Semper Barat;Jl. Semper Barat II;14815000.0;186.0;13.4;2.4;1.8;1.5;4.7;1.3;3.9;3428847562.131704
Jakarta Utara;Cilincing;Semper Barat;Jl. Semper Barat III;24007000.0;238.0;5.8;3.9;1.7;2.6;3.7;1.0;3.3;7060079250.794376
Jakarta Utara;Cilincing;Semper Barat;Jl. Semper Barat IV;23408000.0;166.0;11.4;3.9;0.1;2.9;4.8;0.7;3.2;4976965780.145479
Jakarta Utara;Cilincing;Semper Barat;Jl. Semper Barat Barat;19414000.0;96.0;9.3;0.6;1.4;3.5;2.2;1.0;4.4;2340013258.064516
Jakarta Utara;Cilincing;Semper Barat;Jl. Semper Barat Timur;13345000.0;177.0;9.6;2.3;0.3;3.4;4.3;1.1;2.4;3034252244.5567403
Jakarta Utara;Cilincing;Semper Barat;Jl. Semper Barat Selatan;7049000.0;88.0;6.9;2.3;1.7;1.9;4.5;0.1;7.9;768598612.0268204
Jakarta Utara;Cilincing;Semper Barat;Jl. Semper Barat Utara;15346000.0;238.0;5.4;1.5;0.4;2.8;0.8;0.6;6.3;4684875315.441133
Jakarta Utara;Cilincing;Semper Timur;Jl. Semper Timur Utama;23979000.0;142.0;9.7;1.8;0.9;2.7;2.6;1.1;1.2;4517679974.949198
Jakarta Utara;Cilincing;Semper Timur;Jl. Semper Timur Raya;27725000.0;64.0;10.4;2.8;0.8;3.5;2.0;1.1;6.8;2155663381.5307503
Jakarta Utara;Cilincing;Semper Timur;Jl. Semper Timur I;15240000.0;247.0;11.9;1.7;1.3;3.7;3.7;1.1;6.0;4550174390.220349
Jakarta Utara;Cilincing;Semper Timur;Jl. Semper Timur II;10213000.0;200.0;5.0;3.6;1.0;3.7;3.7;1.0;2.2;2581194033.9963
Jakarta Utara;Cilincing;Semper Timur;Jl. Semper Timur III;23743000.0;127.0;14.4;3.9;0.1;1.1;1.3;1.0;4.6;3961612499.419774
Jakarta Utara;Cilincing;Semper Timur;Jl. Semper Timur IV;27513000.0;200.0;14.1;1.9;1.0;3.9;1.1;0.2;5.3;6853414135.011305
Jakarta Utara;Cilincing;Semper Timur;Jl. Semper Timur Barat;28444000.0;69.0;8.9;3.3;1.0;2.2;2.9;0.9;5.2;2422903911.416049
Jakarta Utara;Cilincing;Semper Timur;Jl. Semper Timur Timur;22844000.0;127.0;7.8;1.6;1.3;1.0;3.1;0.9;1.9;3878074571.1372423
Jakarta Utara;Cilincing;Semper Timur;Jl. Semper Timur Selatan;18994000.0;145.0;5.7;0.6;1.5;3.1;4.1;0.2;6.2;3475606307.8966255
Jakarta Utara;Cilincing;Semper Timur;Jl. Semper Timur Utara;7879000.0;192.0;8.8;1.0;1.2;3.9;1.3;0.4;4.9;1899938856.1464438
Jakarta Utara;Cilincing;Sukapura;Jl. Sukapura Utama;12026000.0;104.0;6.5;2.1;0.4;0.8;3.3;1.2;4.6;1648564162.1102245
Jakarta Utara;Cilincing;Sukapura;Jl. Sukapura Raya;7953000.0;120.0;10.1;1.8;0.8;1.0;2.7;1.2;4.5;1232992151.3819337
Jakarta Utara;Cilincing;Sukapura;Jl. Sukapura I;17714000.0;102.0;13.7;3.4;0.4;3.9;2.6;1.4;1.9;2313538347.4771576
Jakarta Utara;Cilincing;Sukapura;Jl. Sukapura II;10087000.0;76.0;10.7;2.1;0.8;1.2;1.7;0.6;1.0;1063932516.5597539
Jakarta Utara;Cilincing;Sukapura;Jl. Sukapura III;17904000.0;99.0;9.8;2.9;1.9;2.7;0.6;0.4;7.0;2178124984.1523275
Jakarta Utara;Cilincing;Sukapura;Jl. Sukapura IV;20228000.0;67.0;5.8;2.1;0.8;1.2;1.8;0.5;1.1;1883849509.3857691
Jakarta Utara;Cilincing;Sukapura;Jl. Sukapura Barat;10799000.0;246.0;11.4;3.6;0.8;1.4;4.2;0.4;2.8;3436722776.910923
Jakarta Utara;Cilincing;Sukapura;Jl. Sukapura Timur;29940000.0;218.0;6.1;2.1;1.5;3.1;2.0;1.4;2.7;8197896866.169348
Jakarta Utara;Cilincing;Sukapura;Jl. Sukapura Selatan;19722000.0;151.0;6.1;1.9;0.6;2.8;1.2;0.3;2.6;3902786947.4541144
Jakarta Utara;Cilincing;Sukapura;Jl. Sukapura Utara;28041000.0;84.0;9.5;2.3;1.2;3.5;4.0;0.3;6.2;2875659214.6411486
Jakarta Pusat;Gambir;Cideng;Jl. Cideng Utama;58560000.0;117.0;2.3;0.7;0.4;3.9;2.1;0.3;2.2;9337849312.510418
Jakarta Pusat;Gambir;Cideng;Jl. Cideng Raya;29034000.0;223.0;3.1;3.5;1.2;0.6;4.0;1.3;4.0;8524913538.297845
Jakarta Pusat;Gambir;Cideng;Jl. Cideng I;41744000.0;227.0;4.4;2.5;1.2;2.5;3.4;0.7;5.4;11764755627.845682
Jakarta Pusat;Gambir;Cideng;Jl. Cideng II;49701000.0;80.0;2.9;3.6;1.1;2.0;3.7;1.4;1.7;5220952261.563748
Jakarta Pusat;Gambir;Cideng;Jl. Cideng III;16261000.0;179.0;2.8;1.9;1.0;3.9;2.5;0.8;3.2;3709727183.388068
Jakarta Pusat;Gambir;Cideng;Jl. Cideng IV;22198000.0;62.0;1.5;1.5;1.0;1.2;3.4;0.5;4.7;1850959518.9473686
Jakarta Pusat;Gambir;Cideng;Jl. Cideng Barat;56032000.0;115.0;2.3;3.0;0.7;3.8;3.9;1.2;1.1;8665183490.414347
Jakarta Pusat;Gambir;Cideng;Jl. Cideng Timur;28882000.0;238.0;5.4;3.4;1.7;2.5;0.8;0.8;4.6;8554950508.080807
Jakarta Pusat;Gambir;Cideng;Jl. Cideng Selatan;22935000.0;233.0;2.4;3.8;1.0;3.7;2.5;1.4;4.7;6641363397.136457
Jakarta Pusat;Gambir;Cideng;Jl. Cideng Utara;15382000.0;63.0;4.7;0.9;0.5;2.4;3.4;1.2;5.1;1242991506.084715
Jakarta Pusat;Gambir;Duri Pulo;Jl. Duri Pulo Utama;45107000.0;236.0;5.2;1.7;0.9;3.9;0.9;0.3;1.8;14069147173.936062
Jakarta Pusat;Gambir;Duri Pulo;Jl. Duri Pulo Raya;25352000.0;239.0;1.9;2.5;1.1;3.5;3.2;0.7;1.2;8185558749.603061
Jakarta Pusat;Gambir;Duri Pulo;Jl. Duri Pulo I;19367000.0;200.0;0.9;2.9;0.9;3.0;4.1;0.4;6.8;5125916031.557023
Jakarta Pusat;Gambir;Duri Pulo;Jl. Duri Pulo II;52248000.0;193.0;2.3;2.9;1.9;1.9;4.2;0.5;5.8;12701977213.487825
Jakarta Pusat;Gambir;Duri Pulo;Jl. Duri Pulo III;49834000.0;202.0;1.0;2.8;1.7;2.5;1.3;1.3;3.0;13478738365.376003
Jakarta Pusat;Gambir;Duri Pulo;Jl. Duri Pulo IV;35270000.0;101.0;2.9;3.7;0.2;2.6;2.2;0.5;1.8;4811734185.2949705
Jakarta Pusat;Gambir;Duri Pulo;Jl. Duri Pulo Barat;56086000.0;176.0;3.3;3.9;1.5;1.8;4.1;0.9;6.7;12212771965.55759
Jakarta Pusat;Gambir;Duri Pulo;Jl. Duri Pulo Timur;20934000.0;148.0;5.7;3.9;1.3;2.1;0.9;0.8;3.4;3929245358.434245
Jakarta Pusat;Gambir;Duri Pulo;Jl. Duri Pulo Selatan;32042000.0;90.0;5.8;0.6;1.7;2.7;2.5;0.1;7.3;3652934039.776211
Jakarta Pusat;Gambir;Duri Pulo;Jl. Duri Pulo Utara;30427000.0;117.0;1.8;2.7;1.5;1.1;3.6;0.6;2.2;4819081763.915562
Jakarta Pusat;Gambir;Gambir;Jl. Gambir Utama;19526000.0;222.0;5.6;4.0;0.4;1.8;4.8;0.5;4.8;5524200694.679803
Jakarta Pusat;Gambir;Gambir;Jl. Gambir Raya;41770000.0;119.0;3.7;0.8;1.1;1.5;0.8;1.0;2.1;6758832044.362103
Jakarta Pusat;Gambir;Gambir;Jl. Gambir I;58632000.0;146.0;3.8;3.1;1.2;3.8;2.6;1.3;3.7;10591496587.125383
Jakarta Pusat;Gambir;Gambir;Jl. Gambir II;38948000.0;169.0;2.4;1.5;1.3;2.7;3.8;0.5;7.6;8279321508.522988
Jakarta Pusat;Gambir;Gambir;Jl. Gambir III;28549000.0;66.0;1.9;3.6;1.5;2.0;1.6;0.7;7.7;2381978281.718457
Jakarta Pusat;Gambir;Gambir;Jl. Gambir IV;54201000.0;117.0;0.5;2.7;0.5;1.4;4.4;1.1;5.5;9234831951.35135
Jakarta Pusat;Gambir;Gambir;Jl. Gambir Barat;31628000.0;102.0;3.6;3.0;1.1;0.6;1.1;0.3;7.8;4264067896.836497
Jakarta Pusat;Gambir;Gambir;Jl. Gambir Timur;44374000.0;88.0;4.2;3.2;1.2;3.7;3.2;1.2;3.4;4836001706.180344
Jakarta Pusat;Gambir;Gambir;Jl. Gambir Selatan;59522000.0;119.0;3.8;1.2;1.4;0.7;2.6;1.0;5.8;9307858756.751728
Jakarta Pusat;Gambir;Gambir;Jl. Gambir Utara;28656000.0;104.0;3.2;1.7;0.4;0.8;3.9;0.6;1.9;4159585292.9861593
Jakarta Pusat;Gambir;Kebon Kelapa;Jl. Kebon Kelapa Utama;43744000.0;249.0;4.5;3.4;1.2;1.0;3.0;1.3;3.2;14117145211.14248
Jakarta Pusat;Gambir;Kebon Kelapa;Jl. Kebon Kelapa Raya;52964000.0;234.0;2.5;3.9;0.6;1.2;2.8;0.4;6.9;16119879599.010752
Jakarta Pusat;Gambir;Kebon Kelapa;Jl. Kebon Kelapa I;18835000.0;157.0;1.5;2.1;1.8;2.1;4.6;1.0;4.3;3813728431.0295477
Jakarta Pusat;Gambir;Kebon Kelapa;Jl. Kebon Kelapa II;30949000.0;204.0;0.9;1.5;1.2;2.3;4.3;0.7;7.9;8395348393.960209
Jakarta Pusat;Gambir;Kebon Kelapa;Jl. Kebon Kelapa III;20049000.0;163.0;5.2;3.0;0.6;3.8;3.8;0.8;1.2;4323401430.171911
Jakarta Pusat;Gambir;Kebon Kelapa;Jl. Kebon Kelapa IV;34716000.0;170.0;4.5;0.7;1.9;1.8;2.9;1.2;3.9;7576211220.953102
Jakarta Pusat;Gambir;Kebon Kelapa;Jl. Kebon Kelapa Barat;18576000.0;219.0;0.6;3.7;1.3;1.0;1.5;1.1;7.5;5738219485.775854
Jakarta Pusat;Gambir;Kebon Kelapa;Jl. Kebon Kelapa Timur;33553000.0;157.0;1.6;2.3;0.5;3.3;0.8;0.1;7.0;6936211806.495184
Jakarta Pusat;Gambir;Kebon Kelapa;Jl. Kebon Kelapa Selatan;56424000.0;108.0;1.3;2.7;1.5;0.5;2.4;0.4;5.6;8367740154.111579
Jakarta Pusat;Gambir;Kebon Kelapa;Jl. Kebon Kelapa Utara;27669000.0;110.0;3.8;2.4;0.9;0.5;1.3;1.2;5.5;4055013658.609193
Jakarta Pusat;Gambir;Petojo Selatan;Jl. Petojo Selatan Utama;55426000.0;226.0;5.4;2.7;1.6;2.7;2.5;0.3;2.3;16055146930.01813
Jakarta Pusat;Gambir;Petojo Selatan;Jl. Petojo Selatan Raya;53458000.0;198.0;3.5;0.7;1.5;3.3;4.7;0.4;3.7;13571920918.660471
Jakarta Pusat;Gambir;Petojo Selatan;Jl. Petojo Selatan I;23936000.0;108.0;2.2;2.0;0.1;1.0;2.9;1.3;7.9;3458755916.8163548
Jakarta Pusat;Gambir;Petojo Selatan;Jl. Petojo Selatan II;15242000.0;64.0;2.3;3.5;0.6;1.5;3.3;0.8;2.1;1311426909.9761896
Jakarta Pusat;Gambir;Petojo Selatan;Jl. Petojo Selatan III;56051000.0;184.0;2.4;0.6;0.5;0.8;2.3;0.2;4.6;14359675763.780666
Jakarta Pusat;Gambir;Petojo Selatan;Jl. Petojo Selatan IV;30405000.0;242.0;4.2;1.8;0.7;1.6;2.5;0.2;1.0;10310211351.163542
Jakarta Pusat;Gambir;Petojo Selatan;Jl. Petojo Selatan Barat;34631000.0;68.0;5.1;1.3;0.3;1.9;3.5;0.6;3.4;3107342617.0564766
Jakarta Pusat;Gambir;Petojo Selatan;Jl. Petojo Selatan Timur;52351000.0;189.0;1.8;2.3;1.5;1.9;5.0;1.3;5.9;12549730524.702875
Jakarta Pusat;Gambir;Petojo Selatan;Jl. Petojo Selatan Selatan;33009000.0;161.0;1.4;2.8;1.5;1.0;2.7;0.4;4.9;7109774129.769996
Jakarta Pusat;Gambir;Petojo Selatan;Jl. Petojo Selatan Utara;33397000.0;241.0;3.6;2.1;1.3;3.9;2.3;0.7;7.2;9863485248.194616
Jakarta Pusat;Gambir;Petojo Utara;Jl. Petojo Utara Utama;30766000.0;152.0;1.1;2.1;1.3;1.0;0.7;0.3;1.6;6780374351.98439
Jakarta Pusat;Gambir;Petojo Utara;Jl. Petojo Utara Raya;17007000.0;74.0;4.8;3.3;2.0;1.3;2.6;0.3;3.1;1623362571.3462377
Jakarta Pusat;Gambir;Petojo Utara;Jl. Petojo Utara I;31969000.0;230.0;3.6;2.8;0.2;3.2;3.1;0.5;1.7;9865239169.733276
Jakarta Pusat;Gambir;Petojo Utara;Jl. Petojo Utara II;15343000.0;173.0;3.7;2.3;1.5;2.8;3.3;0.5;1.3;3517948523.753179
Jakarta Pusat;Gambir;Petojo Utara;Jl. Petojo Utara III;25036000.0;190.0;0.8;3.0;0.2;2.6;3.4;0.8;7.7;6481256632.1839075
Jakarta Pusat;Gambir;Petojo Utara;Jl. Petojo Utara IV;49884000.0;67.0;4.9;1.9;1.4;3.6;3.3;1.0;5.3;4091832267.5075374
Jakarta Pusat;Gambir;Petojo Utara;Jl. Petojo Utara Barat;36731000.0;169.0;5.0;1.4;0.5;3.7;4.5;1.0;1.6;8196198915.13862
